Name,SubDiv
Izeaux,38
Izel-lès-Équerchin,62
Izernore,1
Izeron,38
Izeste,64
Izeure,21
Izier,21
Izon,33
Jabreilles-les-Bordes,87
Jacob-Bellecombette,73
Jacou,34
Jaillans,26
Jallais,49
Jalognes,18
Jâlons,51
Jambles,71
Jandun,8
Janneyrias,38
Janville,28
Janvry,51
Janzé,35
Jarcieu,38
Jardres,86
Jargeau,45
Jarnac,16
Jarnac-Champagne,17
Jarnages,23
Jarnioux,69
Jarny,54
Jarrie,38
Jarrier,73
Jarville-la-Malgrange,54
Jarzé,49
Jassans-Riottier,1
Jatxou,64
Jau-Dignac-et-Loirac,33
Jaujac,7
Jauldes,16
Jaunay-Clan,86
Jaux,60
Javené,35
Javerlhac-et-la-Chapelle-Saint-Robert,24
Javernant,10
Javrezac,16
Javron-les-Chapelles,53
Jaxu,64
Jayat,1
Jeanménil,88
Jebsheim,68
Jegun,32
Jenlain,59
Jeugny,10
Jeu-les-Bois,36
Jeumont,59
Joigny,89
Joigny-sur-Meuse,8
Joinville,52
Joinville-le-Pont,94
Jonage,69
Jonchery-sur-Vesle,51
Jongieux,73
Jonquerettes,84
Jonquery,51
Jonquières,84
Jonquières,60
Jonquières,34
Jonquières-Saint-Vincent,30
Jons,69
Jonzac,17
Josnes,41
Josse,40
Josselin,56
Jossigny,77
Jouarre,77
Jouars-Pontchartrain,78
Joucas,84
Joué-du-Bois,61
Joué-l'Abbé,72
Joué-lès-Tours,37
Joué-sur-Erdre,44
Jouet-sur-l'Aubois,18
Jouey,21
Jouillat,23
Jouques,13
Journans,1
Joussé,86
Jouy-aux-Arches,57
Jouy-en-Josas,78
Jouy-en-Pithiverais,45
Jouy-le-Châtel,77
Jouy-le-Moutier,95
Jouy-lès-Reims,51
Jouy-sur-Morin,77
Joze,63
Juan-les-Pins,6
Jublains,53
Juf,54
Jugazan,33
Jugon-les-Lacs,22
Juigné-Bené,49
Juigné-des-Moutiers,44
Juigné-sur-Loire,49
Juillac,33
Juillac-le-Coq,16
Juillan,65
Juilly,77
Jujurieux,1
Juliénas,69
Julienne,16
Jullié,69
Jullouville,50
Jully-lès-Buxy,71
Jully-sur-Sarce,10
Jumeauville,78
Jumièges,76
Jumilhac-le-Grand,24
Junas,30
Junay,89
Juniville,8
Jurançon,64
Jussarupt,88
Jussey,70
Jussy,89
Jussy,2
Jutigny,77
Juvaincourt,88
Juvignac,34
Juvigny,74
Juvigny-le-Tertre,50
Juvigny-sous-Andaine,61
Juvigny-sur-Orne,61
Juvisy-sur-Orge,91
Juziers,78
Katzenthal,68
Kaysersberg,68
Kédange-sur-Canner,57
Kembs,68
Kergrist,56
Kergrist-Moëlou,22
Kerien,22
Kerlouan,29
Kernascléden,56
Kersaint-Plabennec,29
Kervignac,56
Keskastel,67
Kientzheim,68
Killem,59
Kilstett,67
Kingersheim,68
Kintzheim,67
Kirchheim,67
Kirrwiller,67
Knigsmacker,57
Knutange,57
Kogenheim,67
Kourou = GF QKR,
Krafft,67
Krautergersheim,67
Krautwiller,67
Kriegsheim,68
Kunheim,68
Kuntzig,57
La Bachellerie,24
La Balme-de-Sillingy,74
La Balme-de-Thuy,74
La Balme-les-Grottes,38
La Barbotière,33
La Barre,39
La Barre-de-Monts,85
La Barre-de-Semilly,50
La Bassée,59
la Bastide/Bordeaux,33
La Bastide-de-Bousignac,9
La Bastide-d'Engras,30
La Bastide-des-Jourdans,84
La Bastide-Puylaurent,48
La Bastide-sur-l'Hers,9
La Bastidonne,84
La Bâthie,73
La Bâtie-Montsaléon,5
La Bâtie-Neuve,5
La Bâtie-Rolland,26
La Baule,44
La Baule-Escoublac,44
La Baume-de-Transit,26
La Baume-d'Hostun,26
La Bazoche-Gouet,28
La Bazoge,72
La Bazouge-du-Désert,35
La Beaume,5
La Beaumette,6
La Bernardière,85
La Bernerie-en-Retz,44
La Biolle,73
La Blanchardière,45
La Bocca,6
La Bohalle,49
La Boisse,1
La Boissière,34
La Boissière-des-Landes,85
La Boissière-en-Gâtine,79
La Bonneville,50
La Bonneville-sur-Iton,27
La Bouëxière,35
La Bouille,76
La Boulaye,71
La Bourboule,63
La Boussac,35
La Brède,33
La Breille-les-Pins,49
La Bresse,88
La Bretonnière,85
La Bridoire,73
La Brigue,6
La Brillanne,4
La Brosse,78
La Bruère-sur-Loir,72
La Bruffière,85
La Bruguière,30
La Buisse,38
La Buissière,38
La Bussière,45
La Bussière-sur-Ouche,21
La Cabanasse,66
La Cadière-d'Azur,83
La Caillère-Saint-Hilaire,85
La Calmette,30
La Canourgue,48
La Capelle,2
La Capelle-et-Masmolène,30
La Caunette,34
La Cavalerie,12
La Celle,83
La Celle-Condé,18
La Celle-en-Morvan,71
La Celle-Saint-Cloud,78
La Celle-sous-Gouzon,23
La Celle-sur-Morin,77
La Celle-sur-Nièvre,58
La Cerlangue,76
La Chaise-Dieu,43
La Chaize-Giraud,85
La Chaize-le-Vicomte,85
La Chambre,73
La Chapelle,56
La Chapelle-Achard,85
La Chapelle-aux-Chasses,3
La Chapelle-Basse-Mer,44
La Chapelle-Biche,61
La Chapelle-Caro,56
La Chapelle-d'Aligné,72
La Chapelle-d'Andaine,61
La Chapelle-d'Armentières,59
La Chapelle-de-Guinchay,71
La Chapelle-des-Fougeretz,35
La Chapelle-des-Pots,17
La Chapelle-devant-Bruyères,88
La Chapelle-du-Bois,72
La Chapelle-du-Bois-des-Faulx,27
La Chapelle-du-Lou,35
La Chapelle-en-Serval,60
La Chapelle-Erbrée,35
La Chapelle-Faucher,24
La Chapelle-Gaceline,56
La Chapelle-Gauthier,77
La Chapelle-Geneste,43
La Chapelle-Glain,44
La Chapelle-Heulin,44
La Chapelle-Hullin,49
La Chapelle-Janson,35
La Chapelle-la-Reine,77
La Chapelle-Largeau,79
La Chapelle-Lasson,51
La Chapelle-Launay,44
La Chapelle-Moche,61
La Chapelle-Montbrandeix,87
La Chapelle-Monthodon,2
La Chapelle-Montlinard,18
La Chapelle-Montreuil,86
La Chapelle-Onzerain,45
La Chapelle-Rablais,77
La Chapelle-Rambaud,74
La Chapelle-Rousselin,49
La Chapelle-Saint-Aubin,72
La Chapelle-Saint-Laud,49
La Chapelle-Saint-Laurent,79
La Chapelle-Saint-Luc,10
La Chapelle-Saint-Martin,73
La Chapelle-Saint-Mesmin,45
La Chapelle-Saint-Ouen,76
La Chapelle-Saint-Sauveur,71
La Chapelle-Saint-Ursin,18
La Chapelle-sous-Brancion,71
La Chapelle-sur-Crécy,77
La Chapelle-sur-Erdre,44
La Chapelle-sur-Furieuse,39
La Chapelle-sur-Loire,37
La Chapelle-Thireuil,79
La Chapelle-Vaupelteigne,89
La Chapelle-Villars,42
La Chapelotte,18
La Charité-sur-Loire,58
La Chartre-sur-le-Loir,72
La Châtaigneraie,85
La Châtre,36
La Châtre-Langlin,36
La Chaussaire,49
La Chaussée-d'Ivry,28
La Chaussée-Saint-Victor,41
La Chaussée-sur-Marne,51
La Chevrolière,44
La Chèze,22
La Ciotat,13
La Clayette,71
La Cluse,1
La Cluse-et-Mijoux,25
La Colle-sur-Loup,6
La Commune,62
La Comté,62
La Copechagnière,85
La Coquille,24
La Côte-Saint-André,38
La Couarde-sur-Mer,17
La Coudre,79
La Courneuve,93
La Couronne,16
La Courtine,23
La Couture,85
La Crau,83
La Crèche,79
La Crique,76
La Croix,35
La Croix-aux-Mines,88
La Croix-en-Touraine,37
La Croix-Helléan,56
La Croix-Valmer,83
La Cueille,1
La Demie,70
La Digne-d'Aval,11
La Douze,24
La Faloise,80
La Fare-les-Oliviers,13
La Farlède,83
La Faye,16
La Fère,2
La Férée,8
La Ferrière-Airoux,86
La Ferrière-aux-Étangs,61
La Ferrière-Bochard,61
La Ferrière-Harang,14
La Ferté,39
La Ferté Macé,61
La Ferté-Alais,91
La Ferté-Bernard,72
La Ferté-Frênel,61
La Ferté-Gaucher,77
La Ferté-Loupière,89
La Ferté-Milon,2
La Ferté-Saint-Aubin,45
La Ferté-Saint-Cyr,41
La Ferté-sous-Jouarre,77
La Ferté-Vidame,28
La Feuillie,76
La Flamengrie,2
La Flèche,72
La Flocellière,85
La Flotte/Île de Ré,17
La Folletière-Abenon,14
La Fontaine-Saint-Martin,72
La Fontelaye,76
La Force,11
La Forest-Landerneau,29
La Forêt-de-Tessé,16
La Forêt-du-Temple,23
La Forêt-Fouesnant,29
La Forge,88
la Fossette,83
La Fouillade,12
La Fouillouse,42
La Framboisière,28
La Fresnais,35
La Fresnaye-au-Sauvage,61
La Fresnaye-sur-Chédouet,72
La Frette,38
La Frette-sur-Seine,95
La Gacilly,56
La Garde,83
La Garde,12
La Garde-Adhémar,26
La Garde-Freinet,83
La Garenne-Colombes,92
La Garnache,85
La Gaubretière,85
La Gaudaine,28
La Gaude,6
La Genête,71
La Gimond,42
La Giraudière,18
La Glacerie,50
La Gorce,87
La Gorgue,59
La Gouesnière,35
La Grand-Combe,30
La Grand-Croix,42
La Grande Motte,28
La Grande-Motte,34
La Grande-Paroisse,77
La Grandville,8
La Gravelle,53
La Grimaudière,86
La Groise,59
La Guerche-de-Bretagne,35
La Guerche-sur-l'Aubois,18
La Guérinière,85
La Guierche,72
La Hague,50
La Haie-Fouassière,44
La Haye-du-Puits,50
La Haye-Pesnel,50
La Haye-Saint-Sylvestre,27
La Houssaye-Béranger,76
La Jarne,17
La Jarrie,17
La Jaudonnière,85
La Jubaudière,49
La Jumellière,49
La Landec,22
La Lande-de-Fronsac,33
La Lande-Patry,61
La Lande-Saint-Léger,27
La Lande-sur-Drôme,14
La Léchère,1
La Léchère,73
La Limouzinière,44
La Livinière,34
La Loge-Pomblin,10
La Londe-les-Maures,83
La Longine,70
La Longueville,59
La Loubière,12
La Loupe,28
La Loyère,71
La Machine,58
La Madeleine,59
La Madeleine-de-Nonancourt,27
La Magdelaine-sur-Tarn,31
La Maxe,57
La Meauffe,50
La Méaugon,22
la Mède,13
La Meilleraie-Tillay,85
La Meilleraye De Bretagne,44
La Membrolle-sur-Choisille,37
La Ménitré,49
La Mézière,35
La Milesse,72
La Monnerie-le-Montel,63
La Montagne,44
La Mothe-Achard,85
La Mothe-Saint-Héray,79
La Motte-d'Aigues,84
La Motte-de-Galaure,26
La Motte-du-Caire,4
La Motte-Fanjas,26
La Motte-Fouquet,61
La Motte-Servolex,73
La Motte-Tilly,10
La Moutonne,83
La Mulatière,69
La Mure,38
La Negresse,64
La Neuve-Lyre,27
La Neuville-aux-Larris,51
La Neuville-Bosmont,2
La Neuville-d'Aumont,60
La Neuville-en-Hez,60
La Neuville-en-Tourne-à-Fuy,8
La Norville,91
La Noue,51
la Pallice,17
La Palme,11
La Palmyre,17
La Palud-sur-Verdon,4
La Pellerine,53
La Penne-sur-Huveaune,13
La Penne-sur-Ouveze,26
La Pernelle,50
La Petite-Boissière,79
La Petite-Raon,88
La Peyrade,34
La Plagne,73
La Plaine,49
La Plaine-Saint-Denis,93
La Plaine-sur-Mer,44
La Planche,44
La Pointe-de-Contes,6
La Poitevinière,49
La Pommeraie-sur-Sèvre,85
La Porcherie,87
La Possonnière,49
La Poterie,22
La Poterie-Cap-d'Antifer,76
La Pouëze,49
La Primaube,12
La Puisaye,28
La Puye,86
La Queue-en-Brie,94
La Queue-les-Yvelines,78
La Rabatelière,85
La Ravoire,73
La Redorte,11
La Regrippière,44
La Remaudière,44
La Remuée,76
La Renaudière,49
La Réole,33
La Réunion,47
La Ricamarie,42
La Richardais,35
La Riche,37
La Riviere,19
La Rivière,33
La Rivière,38
La Rivière-de-Corps,10
La Rivière-Drugeon,25
La Roche Jaune,22
La Roche-Bernard,56
La Roche-Blanche,44
La Roche-Blanche,63
La Roche-Chalais,24
La Roche-Clermault,37
La Roche-de-Glun,26
La Roche-de-Rame,5
La Roche-des-Arnauds,5
La Roche-en-Brenil,21
La Roche-en-Brenil,21
La Rochefoucauld,16
La Rochelle,17
La Roche-Maurice,29
La Rochepot,21
La Roche-sur-Foron,74
La Roche-sur-Yon,85
La Rochette,73
La Roche-Vineuse,71
La Romagne,49
La Romieu,32
La Roquebrussanne,83
La Roque-d'Anthéron,13
La Roque-sur-Pernes,84
La Roquette-sur-Siagne,6
La Roquette-sur-Var,6
La Roquille,33
La Rosière,73
La Rouge,61
La Roussière,27
La Rue-Saint-Pierre,76
La Salle,71
La Salvetat-Belmontet,82
La Salvetat-sur-Agout,34
La Saucelle,28
La Saulce,5
La Sauve,33
La Sauvetat-sur-Lède,47
La Séauve-sur-Semène,43
La Séguinière,49
La Selle-en-Luitré,35
La Selle-sur-le-Bied,45
La Sentinelle,59
La Seyne-sur-Mer,83
La Souterraine,23
La Suze-sur-Sarthe,72
La Talaudière,42
La Tardière,85
La Tessoualle,49
La Teste-de-Buch,33
La Tieule,48
La Touche,26
La Tour-d'Aigues,84
La Tour-de-Salvagny,69
La Tour-du-Crieu,9
La Tour-du-Pin,38
La Tour-en-Jarez,42
La Tourette,42
La Tourlandry,49
La Tour-sur-Orb,34
La Toussuire,73
La Tranche-sur-Mer,85
La Tranclière,1
La Tremblade,17
La Trinité,6
La Trinité-Porhoët,56
La Trinité-sur-Mer,56
La Trinité-Surzur,56
La Tronche,38
La Turballe,44
La Turbie,6
La Vacherie,27
La Vacquerie-et-Saint-Martin-de-Castries,34
La Valbonne,1
La Valette-du-Var,83
La Vancelle,67
la Varenne Saint-Hilaire,1
La Vaupalière,76
La Ventrouze,61
La Vergne,17
La Verpillière,38
La Verrie,85
La Verrière,78
La Vespière,14
La Veuve,51
La Vèze,25
La Vieille-Lyre,27
La Ville-aux-Dames,37
La Ville-du-Bois,91
La Vineuse,71
La Vôge-les-Bains,88
La Voivre,88
La Voulte-sur-Rhône,7
La Vraie-Croix,56
La Walck,67
La Walk,67
La Wantzenau,67
Laas,32
Labarde,33
Labarthe-Inard,31
Labarthe-sur-Lèze,31
Labarthète,32
Labastide-d'Anjou,11
Labastide-d'Armagnac,40
Labastide-de-Lévis,81
Labastide-Marnhac,46
Labastide-Murat,46
Labastide-Rouairoux,81
Labastide-Saint-Pierre,82
Labastidette,31
Labastide-Villefranche,64
Labatut,40
Labatut-Rivière,65
Labbeville,95
Labège,31
Labégude,7
Labenne,40
Labergement-lès-Seurre,21
L'Abergement-Sainte-Colombe,71
Labergement-Sainte-Marie,25
Lablachère,7
Laboissière-en-Santerre,80
Laboissière-en-Thelle,60
Laborel,26
Labouheyre,40
Laboulbène,81
Labouquerie,24
Labourse,62
Labrit,40
Labrousse,15
Labruguière,81
L'Absie,79
Lacabarède,81
Lacalm,12
Lacanau,33
Lacanche,21
Lacapelle-Cabanac,46
Lacapelle-Marival,46
Lacasse,31
Lacaune,81
Lacelle,19
Lacépède,47
Lachambre,57
Lachapelle,54
Lachapelle-aux-Pots,60
Lachapelle-Graillouse,7
Lachapelle-sous-Aubenas,7
Lachassagne,69
Lachelle,60
Lachy,51
Lacollonge,90
Lacoste,84
Lacourt,9
Lacourt-Saint-Pierre,82
Lacq,64
Lacquy,40
Lacroix-Falgarde,31
Lacroix-Saint-Ouen,60
Lacropte,24
Lacrost,TW
Lacrouzette,81
Ladaux,33
Ladoix-Serrigny,21
Ladon,45
Lafare,84
Lafat,23
Laferté-sur-Amance,52
Lafitte,82
Lafox,47
Lafrançaise,82
Lagamas,34
Lagarde,31
Lagarde-Hachan,32
Lagardelle-sur-Lèze,31
Lagarde-sur-le-Né,16
Lagery,51
Lagnes,84
Lagnicourt-Marcel,62
Lagnieu,1
Lagny,60
Lagny-le-Sec,60
Lagny-sur-Marne,77
Lagorce,33
Lagorce,7
Lagord,17
Lagos,64
Lagrasse,11
Lagraulet-du-Gers,32
Lagraulière,19
Lagrave,81
Laguépie,82
Laguiole,12
Lagupie,47
Lahonce,64
Lahontan,64
Lahourcade,64
Laifour,8
L'Aigle,61
Laigné-en-Belin,72
Laignes,21
Laigneville,60
L'Aiguillon-la-Rouge,61
L'Aiguillon-sur-Mer,85
L'Aiguillon-sur-Vie,85
Laillé,35
Lailly-en-Val,45
Laissac,12
Laissey,25
Laiz,1
Laizé,71
Lajoux,39
Lalacelle,61
Lalande,89
Lalande-de-Pomerol,33
Lalaye,67
L'Albenc,38
Lalbenque,46
Lalevade-d'Ardèche,7
Lalinde,24
Lallaing,59
Lalley,38
Laloubère,65
L'Alpe-d'Huez,38
Laluque,40
Lamagistère,82
Lamalou-les-Bains,34
Lamanon,13
Lamarche,88
Lamarque,33
Lamastre,7
Lamballe,22
Lambersart,59
Lambesc,13
Lambres-lez-Douai,59
Lamnay,72
Lamonzie-Saint-Martin,24
Lamorlaye,60
Lamor-Plage,56
Lamothe-Achard,85
Lamothe-Fénelon,46
Lamothe-Landerron,33
Lamothe-Montravel,24
Lamotte-Beuvron,41
Lamotte-Brebière,80
Lamotte-Warfusée,80
Lamoura,39
Lampaul-Guimiliau,29
Lampaul-Plouarzel,29
Lampertheim,67
Lampertsloch,67
Lampourdier,84
Lamure-sur-Azergues,69
Lancey,38
Lancié,69
Lancieux,22
Lançon-Provence,13
Landas,59
Landaul,56
Landéan,35
Landéda,29
Landeleau,29
Landelles,28
Landemont,49
Landerneau,29
Landeronde,85
Landerrouat,33
Landerrouet,33
Landersheim,67
Landes-le-Gaulois,41
Landévant,56
Landevennec,29
Landiras,33
Landivisiau,29
Landivy,53
Landorthe,31
Landrais,17
Landres,54
Landresse,25
Landrévarzec,29
Landreville,10
Landricourt,2
Landry,73
Landudec,29
Landunvez,29
Lanester,56
Laneuvelotte,54
Laneuveville-devant-Nancy,54
Lanfains,22
Langast,22
Langatte,57
Langeac,43
Langeais,37
Langeron,58
Langey,28
Langlade,30
Langogne,48
Langoiran,33
Langoiran,33
Langolen,29
Langon,33
Langon,41
Langonnet,56
Langres,52
Languenan,22
Langueux,22
Languevoisin-Quiquery,80
Languidic,56
Lanhélin,35
Lanildut,29
Lanloup,22
Lanmeur,29
Lanmodez,22
Lanne,65
Lannebert,22
Lannemaignan,32
Lannemezan,65
Lannepax,32
Lannilis,29
Lannion,22
Lannoy,59
Lannux,32
Lanouaille,24
Lanouée,56
Lanquetot,76
Lanrelas,22
Lanrivain,22
Lanrodec,22
Lans,71
Lansac,33
Lansac,66
Lansargues,34
Lans-en-Vercors,38
Lanslebourg-Mont-Cenis,73
Lantéfontaine,54
Lantenne-Vertière,25
Lantignié,69
Lanton,33
Lantriac,43
Lanuéjouls,12
Lanvallay,22
Lanvenegen,
Lanvénégen,56
Lanvéoc,29
Lanvollon,22
Laon,2
Lapalisse,3
Lapalud,84
Laperrière-sur-Saône,21
Lapeyrouse,1
Lapeyrouse-Fossat,31
Lapleau,19
Laplume,
Lapoutroie,68
Lapouyade,33
Lapugnoy,62
Laqueuille,63
Laragne-Montéglin,5
L'Arbresle,69
Larçay,37
Larceveau-Arros-Cibits,64
Larchamp,53
Larchant,77
Lardenne,31
Lardier-et-Valença,5
l'Ardoise,30
Lardy,91
Larée,32
Laréole,31
Largeasse,79
L'Argentière-la-Bessée,5
Larmor,
Larmor-Baden,56
Larmor-Plage,56
Larnage,26
Larnagol,46
Larnaud,39
Larnod,25
Laroche-Saint-Cydroine,89
Laroin,64
Laronxe,54
Laroque,33
Laroquebrou,15
Laroque-des-Albères,66
Laroque-d'Olmes,9
Larouillies,59
Larressore,64
Larringes,74
Larroque,81
Larroque-sur-l'Osse,32
Lartigue,32
Lartigue,33
Laruscade,33
Lasbordes,11
Lassay-les-Châteaux,53
Lasserre,31
Lasserre,47
Lasserre-de-Prouille,11
Lasseube,64
Lassigny,60
Lastours,11
Lathus,86
Latouille-Lentillac,46
Latour-de-Carol,66
Latour-de-France,66
Latrape,31
Latresne,33
Latronquière,46
Lattes,34
Laubach,67
Laucourt,80
Laudun-l'Ardoise,30
Laujuzan,32
Laulerie,24
Laumesfeld,57
Launac,31
Launaguet,31
Launois-sur-Vence,8
Launoy,77
Laurac-en-Vivarais,7
Lauraët,32
Lauraguel,11
Laure-Minervois,11
Laurens,34
Laurent,89
Laurière,87
Lauris,84
Laussonne,43
Lautenbach,68
Lauterbourg,67
Lautrec,81
Lauw,68
Lauwin-Planque,59
Lauzach,56
Lauzerte,82
Lauzerville,31
Laval,53
Laval,38
Laval-de-Cère,46
Laval-en-Brie,77
Lavalette,11
Laval-Saint-Roman,30
Laval-sur-Vologne,88
Lavancia-Epercy,39
Lavannes,51
Lavans-lès-Dole,39
Lavans-lès-Saint-Claude,39
Lavardac,47
Lavau,10
Lavaufranche,23
Lavaur,81
Lavaur,24
Lavausseau,86
Lavelanet,9
Lavelanet-de-Comminges,31
Laveline-devant-Bruyères,88
Laventie,62
Lavéra,13
Lavercantière,46
Lavergne,46
Lavernoy,52
Lavérune,34
Laveyron,26
Laveyrune,7
Laviéville,80
Lavigny,39
Lavilledieu,7
Lavilletertre,60
Lavit,82
Lavoncourt,70
Lavoûte-Chilhac,43
Lavoûte-sur-Loire,43
Laxou,54
Lay,42
Layrac,47
Lay-Saint-Christophe,54
Lazenay,18
Lazer,5
Le Bailleul,72
Le Bailleul,53
Le Ban-Saint-Martin,57
Le Barcarès,66
Le Barp,33
Le Barroux,84
Le Bar-sur-Loup,6
Le Beaucet,84
Le Beausset,83
Le Bélieu,25
Le Bez,81
Le Bignon,44
Le Bignon-Mirabeau,45
Le Blanc,36
Le Blanc-Mesnil,93
Le Bocasse,76
Le Bois-d'Oingt,69
Le Bonhomme,85
Le Bosc,34
Le Bouchon-sur-Saulx,55
Le Boulay-Morin,27
Le Boulou,66
Le Boulvé,46
Le Boupère,85
Le Bourg,46
Le Bourg-d'Iré,49
Le Bourg-d'Oisans,38
Le Bourget Apt/Paris,93
Le Bourget-du-Lac,73
Le Bourgneuf-la-Forêt,53
Le Bouscat,33
Le Bousquet-d'Orb,34
Le Breil-sur-Mérize,72
Le Breuil,71
Le Breuil,51
Le Breuil,69
Le Breuil-en-Auge,14
Le Breuil-sur-Couze,63
Le Brignon,43
Le Broc,6
Le Bugue,24
Le Cailar,30
Le Cannet,6
Le Cannet-des-Maures,83
Le Cap-d'Agde,34
Le Castellet,83
Le Cateau-Cambrésis,59
Le Catelet,2
Le Cellier,44
Le Cendre,63
Le Cergne,42
Le Chambon,42
Le Chambon-Feugerolles,42
Le Chambon-sur-Lignon,43
Le Champ-près-Froges,38
le Château Renard,44
Le Château-d'Oléron,17
Le Châtelard,73
Le Châtelet-en-Brie,77
Le Châtelet-sur-Retourne,8
Le Chateley,39
Le Chay,17
Le Cheix-sur-Morge,63
Le Chesnay/Paris,78
Le Chesne,27
Le Chesne,8
Le Cheylard,7
Le Cheylas,38
Le Clapier,12
Le Compas,23
Le Conquet,29
Le Conquet,29
Le Controis-en-Sologne,41
le Corbier,73
Le Coteau,42
Le Coudray,28
Le Coudray-Macouard,49
Le Coudray-Montceaux,91
Le Crès,34
Le Creusot,71
Le Croisic,44
Le Crotoy,80
Le Drennec,29
Le Faget,31
Le Faou,29
Le Faouët,56
Le Faouët,22
Le Fauga,31
Le Fayet,74
Le Fel,12
Le Fenouiller,85
Le Fief-Sauvin,49
Le Fieu,33
Le Fleix,24
Le Foeil,22
Le Fossat,9
Le Fousseret,31
Le Frêche,40
Le Fresne-sur-Loire,49
Le Fret,29
Le Fuilet,49
Le Garric,81
Le Gault-Soigny,51
Le Gâvre,44
Le Genest-Saint-Isle,53
Le Grand-Celland,50
Le Grand-Lemps,38
Le Grand-Pressigny,37
Le Grand-Quevilly,76
Le Grau-d'Agde,34
Le Grau-du-Roi,30
Le Gua,38
le Guildo,22
Le Haillan,33
Le Ham,50
Le Haut-Corlay,22
Le Havre,76
Le Heaulme,95
Le Hézo,56
Le Horps,53
Le Houga,32
Le Houlme,76
Le Juch,29
Le Kremlin-Bicêtre,94
Le Landreau,44
Le Lardin-Saint-Lazare,24
Le Lavandou,83
Le Légué,22
Le Liège,37
Le Lion-d'Angers,49
Le Longeron,49
Le Lonzac,19
Le Lorey,50
Le Loroux-Bottereau,44
Le Luc,83
Le Lude,72
Le Malesherbois,45
Le Mans,72
Le Martelet,71
Le Mas-d'Agenais,47
Le Massegros,48
Le May-sur-Èvre,49
Le Mée,28
Le Mée-sur-Seine,77
Le Mêle-sur-Sarthe,61
Le Mériot,10
Le Mesnil,50
Le Mesnil-Amelot,77
Le Mesnil-Aubry,95
Le Mesnil-au-Val,50
Le Mesnilbus,50
Le Mesnil-en-Thelle,60
Le Mesnil-Esnard,76
Le Mesnil-Fuguet,27
Le Mesnil-le-Roi,79
Le Mesnil-Mauger,14
Le Mesnil-Rogues,50
Le Mesnil-Saint-Denis,78
Le Mesnil-Simon,28
Le Mesnil-sur-Oger,51
Le Meux,60
Le Miroir,71
Le Molay-Littry,14
Le Monastère,12
Le Monêtier-les-Bains,5
Le Montat,46
Le Montet,3
Le Mont-Saint-Michel,50
Le Moulinet-sur-Solin,45
Le Moustoir,56
Le Moustoir,22
Le Muy,83
Le Neubourg,27
Le Nouvion-en-Thiérache,2
Le Palais,56
Le Palais-sur-Vienne,87
Le Pallet,44
Le Parcq,62
Le Pas-des-Lanciers,13
Le Passage,47
Le Passage,29
Le Péage-de-Roussillon,38
Le Pecq/Paris,78
Le Pellerin,44
Le Périer,38
Le Perray-en-Yvelines,78
Le Perréon,69
Le Perreux-sur-Marne,94
Le Perrier,85
Le Pertre,35
Le Pescher,19
Le Petit-Abergement,1
Le Petit-Quevilly,76
Le Pian-Médoc,33
Le Pian-sur-Garonne,33
Le Pin,79
Le Pin,38
Le Pin,77
Le Pin,82
Le Pin-en-Mauges,49
Le Pizou,24
Le Plain-de-Corravillers,70
Le Plan-de-Grasse,6
Le Plan-de-la-Tour,83
Le Plessis-Belleville,60
Le Plessis-Bouchard,95
Le Plessis-Feu-Aussoux,77
Le Plessis-Grohan,27
Le Plessis-Hébert,27
Le Plessis-Macé,49
Le Plessis-Pâté,91
Le Plessis-Robinson,92
Le Plessis-Trévise,94
Le Poët,5
Le Poët-Laval,26
Le Poinçonnet,36
Le Poiré-sur-Vie,85
Le Pont-Chrétien-Chabenet,36
Le Pont-de-Beauvoisin,38
Le Pont-de-Claix,38
Le Pontet,73
Le Pontet,84
Le Ponthou,29
Le Porge,33
Le Port,17
Le Port = RE LPT,
Le Portel,62
Le Port-Marly,78
Le Pouget,34
Le Poujol-sur-Orb,34
Le Pout,33
Le Pouzin,7
Le Pradet,83
Le Pré-Saint-Gervais,93
Le Puech,34
Le Puiset,28
Le Puiset-Doré,49
Le Puy,33
Le Puy,25
Le Puy-en-Velay,43
Le Puy-Notre-Dame,49
Le Puy-Saint-Bonnet,79
Le Puy-Sainte-Réparade,13
Le Quesne,56
Le Quesne,80
Le Quesnoy,80
Le Quesnoy,59
Le Raincy,93
Le Relecq-Kerhuon,29
Le Revest-les-Eaux,83
Le Rheu,35
Le Rochereau,86
Le Roc-Saint-André,56
Le Rouget,15
Le Rouret,6
Le Rove,13
Le Russey,25
Le Saint,56
Le Saix,5
Le Sap,61
Le Sen,40
Le Sequestre Apt/Albi,81
Le Soler,66
Le Sourn,56
Le Subdray,18
Le Syndicat,88
Le Taillan-Médoc,33
Le Tallud,79
Le Tâtre,16
Le Teich,33
Le Teil,7
Le Teilleul,50
Le Temple-de-Bretagne,44
Le Temple-sur-Lot,47
Le Theil,3
Le Theil-sur-Huisne,61
Le Thillay,95
Le Thillot,88
Le Tholonet,13
Le Tholy,88
Le Thor,84
Le Thoronet,83
Le Thou,17
Le Thuit-Signol,27
Le Tignet,6
Le Tilleul,76
Le Touquet-Paris-Plage,62
Le Tourne,33
Le Tourneur,14
Le Touvet,38
Le Trait,76
Le Tranger,36
Le Tremblay-sur-Mauldre,78
Le Tremblois,70
Le Tréport,76
Le Triadou,34
Le Tronchet,35
Le Tronquay,14
Le Val,83
Le Val d'Hazey,27
Le Val-d'Ajol,88
